year,month,region,county,market_name,food_category,food_item,measurement_unit,local_price,normalized_unit,rainfall_mm,temperature_c
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Potatoes (Irish),KG,65.81,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,102.4,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (camel),KG,600.0,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Sugar,KG,129.03,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),oil and fats,Oil (vegetable),L,248.51,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans (dry),KG,126.28,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Maize flour,KG,100.0,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),cereals and tubers,Potatoes (Irish),KG,56.16,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (camel),KG,612.77,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),"meat, fish and eggs",Meat (goat),KG,646.77,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),oil and fats,Oil (vegetable),L,236.31,1.0,58.11,25.35
2024,Aug,North Eastern,Garissa,IFO (Daadab),pulses and nuts,Beans (dry),KG,130.28,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Maize,KG,65.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Potatoes (Irish),KG,80.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Rice,KG,125.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),cereals and tubers,Wheat flour,KG,100.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),milk and dairy,Milk (UHT),500 ML,100.0,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Ethiopia (Kakuma),pulses and nuts,Beans (dry),KG,165.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize,KG,40.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Maize flour,KG,73.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),cereals and tubers,Rice,KG,155.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),milk and dairy,Milk (UHT),500 ML,70.0,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Salt,200 G,12.0,0.2,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),miscellaneous food,Sugar,KG,165.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,HongKong (Kakuma),oil and fats,Oil (vegetable),L,260.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Maize,KG,52.5,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,cereals and tubers,Rice,KG,130.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,milk and dairy,Milk (UHT),500 ML,70.0,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Salt,200 G,9.5,0.2,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,miscellaneous food,Sugar,KG,128.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,oil and fats,Oil (vegetable),L,230.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 2,pulses and nuts,Beans (dry),KG,150.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize,KG,52.5,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Maize flour,KG,73.33,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,cereals and tubers,Wheat flour,KG,93.33,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,milk and dairy,Milk (UHT),500 ML,83.33,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Salt,200 G,11.67,0.2,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,miscellaneous food,Sugar,KG,143.33,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 3,pulses and nuts,Beans (dry),KG,170.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Maize flour,KG,80.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Potatoes (Irish),KG,80.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,cereals and tubers,Rice,KG,140.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,milk and dairy,Milk (UHT),500 ML,76.67,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,miscellaneous food,Sugar,KG,146.67,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,oil and fats,Oil (vegetable),L,245.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kakuma 4,pulses and nuts,Beans (dry),KG,176.67,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize,KG,40.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Maize flour,KG,85.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),cereals and tubers,Rice,KG,120.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Salt,200 G,12.5,0.2,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),miscellaneous food,Sugar,KG,145.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),oil and fats,Oil (vegetable),L,250.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 1),pulses and nuts,Beans (dry),KG,145.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 2),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 2),milk and dairy,Milk (UHT),500 ML,70.0,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 2),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 2),pulses and nuts,Beans (dry),KG,130.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize,KG,40.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,70.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,105.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,67.5,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,257.5,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,130.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Bananas,Unit,20.0,-1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize flour,KG,90.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,70.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,190.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk (UHT),500 ML,80.0,0.5,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Sugar,KG,150.0,1.0,58.11,25.35
2024,Aug,Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil (vegetable),L,225.0,1.0,58.11,25.35
2013,Feb,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,35.24,1.0,16.88,26.66
2013,Feb,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,2329.0,90.0,16.88,26.66
2013,Feb,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,58.92,1.0,16.88,26.66
2013,Feb,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,4619.0,90.0,16.88,26.66
2013,Feb,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,33.0,1.0,16.88,26.66
2013,Feb,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,1833.33,50.0,16.88,26.66
2013,Feb,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,65.6,1.0,16.88,26.66
2013,Feb,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,47.5,1.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,46.0,0.4,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,3000.0,90.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,1599.99,50.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,5460.0,90.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,45.0,0.5,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,230.0,1.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,60.83,1.0,16.88,26.66
2013,Feb,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,5080.0,90.0,16.88,26.66
2013,Feb,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,78.0,1.0,16.88,26.66
2013,Feb,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,3450.0,90.0,16.88,26.66
2013,Feb,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,3600.0,90.0,16.88,26.66
2013,Feb,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,74.93,1.0,16.88,26.66
2013,Feb,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,28.64,1.0,16.88,26.66
2013,Feb,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,67.71,1.0,16.88,26.66
2013,Feb,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,78.78,1.0,16.88,26.66
2013,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2590.0,90.0,16.88,26.66
2013,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,1000.0,50.0,16.88,26.66
2013,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,3200.0,90.0,16.88,26.66
2013,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,67.88,1.0,16.88,26.66
2013,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,6750.0,90.0,16.88,26.66
2011,Mar,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,24.51,1.0,83.56,26.9
2011,Mar,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,5365.0,90.0,83.56,26.9
2011,Mar,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,22.0,1.0,83.56,26.9
2011,Mar,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,2700.0,90.0,83.56,26.9
2011,Mar,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,70.0,1.0,83.56,26.9
2011,Mar,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,36.0,1.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,40.0,0.4,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,23.39,1.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,2210.0,90.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,3005.55,50.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,2948.0,90.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,215.0,1.0,83.56,26.9
2011,Mar,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,5185.0,90.0,83.56,26.9
2011,Mar,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,52.0,1.0,83.56,26.9
2011,Mar,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,25.11,1.0,83.56,26.9
2011,Mar,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,2454.0,90.0,83.56,26.9
2011,Mar,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,2180.55,50.0,83.56,26.9
2011,Mar,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,61.87,1.0,83.56,26.9
2011,Mar,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,20.61,1.0,83.56,26.9
2011,Mar,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,53.42,1.0,83.56,26.9
2011,Mar,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,46.0,1.0,83.56,26.9
2011,Mar,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,21.8,1.0,83.56,26.9
2011,Mar,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2072.0,90.0,83.56,26.9
2011,Mar,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,3257.0,90.0,83.56,26.9
2011,Mar,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,73.24,1.0,83.56,26.9
2011,Mar,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,6109.0,90.0,83.56,26.9
2009,Feb,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,29.13,1.0,28.05,26.14
2009,Feb,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,49.06,1.0,28.05,26.14
2009,Feb,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,4513.0,90.0,28.05,26.14
2009,Feb,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,35.0,1.0,28.05,26.14
2009,Feb,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,1743.05,50.0,28.05,26.14
2009,Feb,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,3700.0,90.0,28.05,26.14
2009,Feb,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,65.0,1.0,28.05,26.14
2009,Feb,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,42.0,1.0,28.05,26.14
2009,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,34.0,0.4,28.05,26.14
2009,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,26.19,1.0,28.05,26.14
2009,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,3075.0,90.0,28.05,26.14
2009,Feb,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,127.0,1.0,28.05,26.14
2009,Feb,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,35.0,1.0,28.05,26.14
2009,Feb,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,30.39,1.0,28.05,26.14
2009,Feb,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,2800.0,90.0,28.05,26.14
2009,Feb,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,1466.66,50.0,28.05,26.14
2009,Feb,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,69.42,1.0,28.05,26.14
2009,Feb,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,24.6,1.0,28.05,26.14
2009,Feb,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,51.82,1.0,28.05,26.14
2009,Feb,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,43.0,1.0,28.05,26.14
2009,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,23.64,1.0,28.05,26.14
2009,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2295.0,90.0,28.05,26.14
2009,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,879.24,50.0,28.05,26.14
2009,Feb,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,68.74,1.0,28.05,26.14
2013,Dec,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,70.17,1.0,72.66,25.34
2013,Dec,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,5189.0,90.0,72.66,25.34
2013,Dec,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,38.0,1.0,72.66,25.34
2013,Dec,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,73.0,1.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,34.05,1.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,3008.0,90.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,3415.0,90.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,180.0,1.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,61.09,1.0,72.66,25.34
2013,Dec,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,6000.0,90.0,72.66,25.34
2013,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,35.06,1.0,72.66,25.34
2013,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,3600.0,90.0,72.66,25.34
2013,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,1944.43,50.0,72.66,25.34
2013,Dec,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,3600.0,90.0,72.66,25.34
2013,Dec,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,85.14,1.0,72.66,25.34
2013,Dec,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,28.85,1.0,72.66,25.34
2013,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,29.21,1.0,72.66,25.34
2013,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2700.0,90.0,72.66,25.34
2013,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,1871.66,50.0,72.66,25.34
2013,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,7200.0,90.0,72.66,25.34
2013,Dec,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,71.01,1.0,72.66,25.34
2022,Feb,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Rice (aromatic),50 KG,6500.0,50.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum (white),90 KG,8001.0,90.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (dolichos),90 KG,6003.0,90.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (rosecoco),90 KG,7002.0,90.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Beans (yellow),90 KG,8001.0,90.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Cowpeas,90 KG,7704.0,90.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,1275.75,126.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,843.75,50.0,58.11,25.35
2022,Feb,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onions (dry),13 KG,885.62,13.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,"Potatoes (Irish, red)",50 KG,2116.25,50.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),cereals and tubers,Rice (aromatic),50 KG,7500.0,50.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (dolichos),90 KG,7425.0,90.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Beans (rosecoco),90 KG,6300.0,90.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),pulses and nuts,Cowpeas,90 KG,6975.0,90.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Cabbage,126 KG,2756.25,126.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Kale,50 KG,1218.75,50.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Onions (dry),13 KG,1244.75,13.0,58.11,25.35
2022,Feb,Eastern,Machakos,Tala Centre Market (Machakos),vegetables and fruits,Tomatoes,64 KG,3747.2,64.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Maize (white, dry)",90 KG,3330.0,90.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, white)",50 KG,2500.0,50.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),pulses and nuts,Cowpeas,90 KG,7200.0,90.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Cabbage,126 KG,4200.0,126.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Onions (dry),13 KG,780.0,13.0,58.11,25.35
2022,Feb,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Tomatoes,64 KG,2560.0,64.0,58.11,25.35
2022,Feb,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Maize (white, dry)",90 KG,2306.25,90.0,58.11,25.35
2022,Feb,Eastern,Meru South,Kaanwa (Tharaka Nithi),cereals and tubers,"Potatoes (Irish, white)",50 KG,1437.5,50.0,58.11,25.35
2022,Feb,Eastern,Meru South,Kaanwa (Tharaka Nithi),pulses and nuts,Cowpeas,90 KG,7987.5,90.0,58.11,25.35
2022,Feb,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Kale,50 KG,2125.0,50.0,58.11,25.35
2022,Feb,Eastern,Meru South,Kaanwa (Tharaka Nithi),vegetables and fruits,Onions (dry),13 KG,1040.0,13.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,1991.25,50.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,6416.67,50.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Sorghum (white),90 KG,8100.0,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,8223.75,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,7599.38,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,8957.25,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,10503.0,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Kale,50 KG,1250.0,50.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,792.67,13.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,2809.6,64.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Potatoes (Irish, white)",50 KG,2411.25,50.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (dolichos),90 KG,7425.0,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (rosecoco),90 KG,7350.0,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (yellow),90 KG,8100.0,90.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cabbage,126 KG,1669.5,126.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Kale,50 KG,1250.0,50.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,40.04,1.0,58.11,25.35
2022,Feb,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Tomatoes,64 KG,3443.2,64.0,58.11,25.35
2022,Feb,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Potatoes (Irish, white)",50 KG,2450.0,50.0,58.11,25.35
2022,Feb,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,6125.0,50.0,58.11,25.35
