province,district,market,latitude,longitude,commodity,unit,priceflag,price,year,month,milk and dairy,pulses and nuts,non-food,"meat, fish and eggs",#item+type,vegetables and fruits,oil and fats,cereals and tubers,miscellaneous food
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,14.8,2006,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1278.0,2006,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,582.22,2006,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1905.0,2006,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,120.0,2006,9,0,0,0,0,0,0,1,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,34.75,2006,9,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,22.0,2006,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,13.6,2006,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1242.0,2006,9,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,30.74,2006,9,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,2811.0,2006,9,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,29.0,2006,9,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1124.38,2006,9,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,967.5,2006,9,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,36.49,2006,9,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,12.49,2006,10,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,32.63,2006,10,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3023.75,2006,10,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,19.0,2006,10,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,44.0,2006,10,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,14.34,2006,10,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1293.25,2006,10,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,2133.33,2006,10,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,120.0,2006,10,0,0,0,0,0,0,1,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,35.8,2006,10,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,23.0,2006,10,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1282.0,2006,10,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,30.94,2006,10,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,30.0,2006,10,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,11.77,2006,10,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1053.0,2006,10,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1020.0,2006,10,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,38.18,2006,10,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2400.0,2006,10,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,12.68,2006,11,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,1148.0,2006,11,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,19.0,2006,11,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,44.0,2006,11,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,20.0,2006,11,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,14.19,2006,11,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1273.6,2006,11,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,955.55,2006,11,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,2108.0,2006,11,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,135.0,2006,11,0,0,0,0,0,0,1,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,34.03,2006,11,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,31.0,2006,11,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,14.0,2006,11,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1400.0,2006,11,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,894.44,2006,11,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,1670.0,2006,11,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,31.47,2006,11,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3200.0,2006,11,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,28.0,2006,11,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,10.9,2006,11,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1000.0,2006,11,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1200.0,2006,11,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2675.0,2006,11,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,12.73,2006,12,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,1123.12,2006,12,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,27.81,2006,12,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,2758.75,2006,12,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,20.0,2006,12,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,44.0,2006,12,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,20.0,2006,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2006,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,13.34,2006,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1245.0,2006,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1877.5,2006,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,"Milk (cow, pasteurized)",500 ML,actual,24.0,2006,12,1,0,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,140.0,2006,12,0,0,0,0,0,0,1,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1400.0,2006,12,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,796.1,2006,12,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3467.0,2006,12,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,28.0,2006,12,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1000.0,2006,12,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1400.0,2006,12,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,40.76,2006,12,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,11.66,2007,1,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,33.17,2007,1,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3000.0,2007,1,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,18.0,2007,1,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,37.0,2007,1,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,16.0,2007,1,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,1,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1337.5,2007,1,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,1402.77,2007,1,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1677.27,2007,1,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,130.0,2007,1,0,0,0,0,0,0,1,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,20.0,2007,1,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,15.47,2007,1,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1400.0,2007,1,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,850.42,2007,1,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,1400.0,2007,1,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,38.2,2007,1,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3300.0,2007,1,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,30.0,2007,1,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,10.71,2007,1,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,947.5,2007,1,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1340.0,2007,1,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,43.47,2007,1,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,12.24,2007,2,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,33.36,2007,2,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3052.5,2007,2,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,17.0,2007,2,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,30.0,2007,2,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,16.0,2007,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,14.69,2007,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1322.5,2007,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1670.0,2007,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,31.35,2007,2,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans (dry),90 KG,actual,2810.0,2007,2,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,23.0,2007,2,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1400.0,2007,2,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,807.18,2007,2,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,2510.0,2007,2,0,0,0,0,0,0,0,1,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,30.0,2007,2,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1189.47,2007,2,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,46.45,2007,2,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2784.0,2007,2,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3071.88,2007,3,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,8.0,2007,3,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,23.0,2007,3,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,14.0,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,13.27,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1193.8,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Potatoes (Irish),50 KG,actual,1636.11,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1724.0,2007,3,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,33.96,2007,3,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,22.0,2007,3,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,830.91,2007,3,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,2021.74,2007,3,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,38.56,2007,3,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3530.0,2007,3,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,30.0,2007,3,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,10.8,2007,3,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1027.5,2007,3,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,42.18,2007,3,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2729.0,2007,3,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,11.69,2007,4,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,33.89,2007,4,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3050.0,2007,4,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,8.0,2007,4,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,30.0,2007,4,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,12.0,2007,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,12.71,2007,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1177.78,2007,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1721.05,2007,4,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Oil (vegetable),L,actual,130.0,2007,4,0,0,0,0,0,0,1,0,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,32.29,2007,4,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize,KG,actual,13.3,2007,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1225.56,2007,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,1583.33,2007,4,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans,KG,actual,39.57,2007,4,0,1,0,0,0,0,0,0,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3600.0,2007,4,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1113.33,2007,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,759.25,2007,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1166.67,2007,4,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,46.57,2007,4,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2840.0,2007,4,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,11.64,2007,5,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,1078.57,2007,5,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,34.37,2007,5,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,8.0,2007,5,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,34.0,2007,5,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,15.0,2007,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,13.53,2007,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize (white),90 KG,actual,1242.86,2007,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1619.05,2007,5,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Beans,KG,actual,33.22,2007,5,0,1,0,0,0,0,0,0,0
North Eastern,Mandera,Mandera,3.936804,41.858383,Maize (white),KG,actual,33.0,2007,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Maize (white),90 KG,actual,1292.38,2007,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Potatoes (Irish),50 KG,actual,929.16,2007,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Sorghum,90 KG,actual,1438.1,2007,5,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kisumu,-0.1,34.75,Beans (dry),90 KG,actual,3257.0,2007,5,0,1,0,0,0,0,0,0,0
Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,Maize (white),KG,actual,29.0,2007,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize,KG,actual,12.54,2007,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Maize (white),90 KG,actual,1171.43,2007,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Potatoes (Irish),50 KG,actual,830.68,2007,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Sorghum,90 KG,actual,1555.0,2007,5,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans,KG,actual,45.85,2007,5,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dry),90 KG,actual,2772.0,2007,5,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize,KG,actual,13.16,2007,6,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Maize (white),90 KG,actual,1200.0,2007,6,0,0,0,0,0,0,0,1,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans,KG,actual,35.58,2007,6,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Mombasa,-4.05,39.666667,Beans (dry),90 KG,actual,3194.44,2007,6,0,1,0,0,0,0,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Maize (white),KG,actual,9.0,2007,6,0,0,0,0,0,0,0,1,0
Eastern,Kitui,Kitui,-1.366667,38.016667,Beans (dry),KG,actual,35.0,2007,6,0,1,0,0,0,0,0,0,0
Eastern,Marsabit,Marsabit,2.333333,37.983333,Maize (white),KG,actual,15.0,2007,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Bread,400 G,actual,27.0,2007,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Maize,KG,actual,13.17,2007,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,Sorghum,90 KG,actual,1570.59,2007,6,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Nairobi,-1.283333,36.816667,"Milk (cow, pasteurized)",500 ML,actual,20.0,2007,6,1,0,0,0,0,0,0,0,0
