date,region,county,market,category,commodity,unit,pricetype,price
6/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,4000
6/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,6800
6/15/2017,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,91
6/15/2017,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,49
6/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,45
6/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,56
6/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,4816
6/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2674
6/15/2017,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,198
6/15/2017,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,7813
6/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,66
6/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,60.02
6/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,4880
6/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,5200
6/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,8768
6/15/2017,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,81
6/15/2017,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,Retail,65
6/15/2017,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,Retail,125
6/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,44.8
6/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,Wholesale,4000
6/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2420
6/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,Wholesale,5000
6/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,62.2
6/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,100
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,48.39
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2360
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,7470
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,75.19
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,9180
7/15/2017,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,125.3
7/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,47.95
7/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,86.19
7/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,6380
7/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,58
7/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2000
7/15/2017,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,51
7/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,54.05
7/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,84.46
7/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,65.56
7/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,97.1
7/15/2017,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,198
7/15/2017,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,7635
7/15/2017,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,Retail,60
7/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,48.83
7/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,4770
7/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1420
7/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,5100
7/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,72.7
7/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,7200
7/15/2017,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,58
7/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,34.06
7/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,Wholesale,5000
7/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,61.99
7/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5590
7/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,91
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,38.15
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,4270
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1830
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,78.01
8/15/2017,,,Hola (Tana River),cereals and tubers,Maize (white),KG,Retail,55.9
8/15/2017,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,Retail,47.8
8/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,38.85
8/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,3524
8/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,87.76
8/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,6848
8/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,45
8/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2250
8/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,45
8/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,45.58
8/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1736
8/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,4886
8/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,85.86
8/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,63.42
8/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,96.08
8/15/2017,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,199
8/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,67
8/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,41.14
8/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1580
8/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4800
8/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,70.85
8/15/2017,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,Retail,120
8/15/2017,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,Retail,68
8/15/2017,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,Retail,130
8/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,31.39
8/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1740
8/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,61.41
8/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5500
8/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,88
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,37.71
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,4456
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1888
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,6300
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,82.51
8/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,9864
9/15/2017,,,Hola (Tana River),cereals and tubers,Maize (white),KG,Retail,64
9/15/2017,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,112.8
9/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,33.8
9/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,3064
9/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,90.05
9/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,6960
9/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2200
9/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,6900
9/15/2017,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,80
9/15/2017,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,53
9/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,44
9/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,42.4
9/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2000
9/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,5256
9/15/2017,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,48
9/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,64.36
9/15/2017,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,185
9/15/2017,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,63.33
9/15/2017,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,Retail,65
9/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,70
9/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,39.71
9/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,4800
9/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4992
9/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,7520
9/15/2017,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,53
9/15/2017,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,Retail,70
9/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,29.74
9/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1472
9/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5500
9/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,36.28
9/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1592
9/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,84.97
9/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,8820
10/15/2017,,,Hola (Tana River),cereals and tubers,Maize (white),KG,Retail,60
10/15/2017,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,Retail,39.2
10/15/2017,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,107.6
10/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,32.39
10/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,2940
10/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,84.44
10/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,6882.5
10/15/2017,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,89
10/15/2017,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,49
10/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,44
10/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,3523.75
10/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,5191.25
10/15/2017,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,48
10/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,82.12
10/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,58.71
10/15/2017,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,7621.88
10/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,70
10/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,38.13
10/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,4080
10/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1150
10/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4960
10/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,77.5
10/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,8000
10/15/2017,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,53
10/15/2017,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,Retail,108
10/15/2017,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,Retail,73
10/15/2017,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,Retail,139
10/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,29.27
10/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,Wholesale,2600
10/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1935
10/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,Wholesale,3600
10/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,62.35
10/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5500
10/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,81
10/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,31.19
10/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1727.5
10/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,7340.62
11/15/2017,,,Hola (Tana River),cereals and tubers,Maize (white),KG,Retail,50.83
11/15/2017,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,115.5
11/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,32.69
11/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,82.65
11/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,6605
11/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,37
11/15/2017,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2875
11/15/2017,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,83
11/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,39.94
11/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,3469
11/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1788
11/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,5600
11/15/2017,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,47.33
11/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,82.17
11/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,62.16
11/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,65
11/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,35.63
11/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,3376
11/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1315
11/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4736
11/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,70.23
11/15/2017,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,50
11/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,27.19
11/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,Wholesale,2520
11/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1918
11/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,61.14
11/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,80
11/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,29.99
11/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,7290
12/15/2017,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,114.3
12/15/2017,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,30.39
12/15/2017,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,82.23
12/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,44
12/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,40.73
12/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,3017.08
12/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1731.67
12/15/2017,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,4433.33
12/15/2017,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,46.75
12/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,63.56
12/15/2017,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,94.2
12/15/2017,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,182.5
12/15/2017,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,67
12/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,35.02
12/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1413.75
12/15/2017,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4250
12/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,70.04
12/15/2017,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,7640
12/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,24.75
12/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,Wholesale,2410
12/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2155
12/15/2017,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,Wholesale,3600
12/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,66.05
12/15/2017,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5500
12/15/2017,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,81
12/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,27.75
12/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,2410
12/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,8381.25
1/15/2018,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,Retail,47.8
1/15/2018,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,112.6
1/15/2018,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,32.19
1/15/2018,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,2808
1/15/2018,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,76.38
1/15/2018,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,5785
1/15/2018,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,36.9
1/15/2018,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,79.1
1/15/2018,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,52
1/15/2018,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,3000
1/15/2018,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1944
1/15/2018,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,4006
1/15/2018,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,46.33
1/15/2018,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,74.78
1/15/2018,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,106.3
1/15/2018,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,81.27
1/15/2018,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,7056
1/15/2018,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,Retail,65
1/15/2018,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,67.5
1/15/2018,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,34.53
1/15/2018,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1548
1/15/2018,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,4000
1/15/2018,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,70.81
1/15/2018,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,7600
1/15/2018,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,52
1/15/2018,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,Retail,106
1/15/2018,Rift Valley,Kajiado,Kajiado,cereals and tubers,Maize (white),KG,Retail,60
1/15/2018,Rift Valley,Kajiado,Kajiado,pulses and nuts,Beans (dry),KG,Retail,119
1/15/2018,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,26.17
1/15/2018,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize (white),90 KG,Wholesale,2460
1/15/2018,Rift Valley,Nakuru,Nakuru,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,2500
1/15/2018,Rift Valley,Nakuru,Nakuru,cereals and tubers,Sorghum,90 KG,Wholesale,3420
1/15/2018,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans (dry),90 KG,Wholesale,5840
1/15/2018,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,82
1/15/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,28.08
1/15/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1866
1/15/2018,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,7056
