year,month,commodity,category,normalized_price
2021,6,Meat (goat),"meat, fish and eggs",505.88
2021,12,Meat (goat),"meat, fish and eggs",465.0
2024,4,Meat (goat),"meat, fish and eggs",650.0
2024,1,Meat (goat),"meat, fish and eggs",600.0
2021,2,Meat (goat),"meat, fish and eggs",525.0
2024,1,Meat (goat),"meat, fish and eggs",712.5
2022,2,Meat (goat),"meat, fish and eggs",500.0
2021,4,Meat (goat),"meat, fish and eggs",560.0
2024,4,Meat (goat),"meat, fish and eggs",700.0
2021,6,Meat (goat),"meat, fish and eggs",452.29
2021,6,Meat (goat),"meat, fish and eggs",481.25
2023,11,Milk (UHT),milk and dairy,88.12
2023,1,Milk (UHT),milk and dairy,175.0
2021,2,Milk (UHT),milk and dairy,101.88
2021,6,Milk (UHT),milk and dairy,147.84
2021,9,Milk (UHT),milk and dairy,147.86
2021,3,Milk (UHT),milk and dairy,110.0
2024,4,Milk (UHT),milk and dairy,160.0
2024,6,Milk (UHT),milk and dairy,170.0
2024,10,Milk (UHT),milk and dairy,200.0
2024,2,Milk (UHT),milk and dairy,170.0
2021,7,Milk (UHT),milk and dairy,160.0
2021,7,Milk (UHT),milk and dairy,140.0
2021,2,Milk (UHT),milk and dairy,103.56
2023,6,Milk (UHT),milk and dairy,140.0
2021,2,Milk (UHT),milk and dairy,153.76
2021,3,Milk (UHT),milk and dairy,59.74
2021,9,Milk (UHT),milk and dairy,154.62
2024,3,Milk (UHT),milk and dairy,140.0
2021,3,Milk (UHT),milk and dairy,80.0
2021,7,Milk (UHT),milk and dairy,88.92
2022,1,Milk (UHT),milk and dairy,131.34
2021,2,Milk (UHT),milk and dairy,110.0
2021,6,Milk (UHT),milk and dairy,120.0
2021,5,Milk (UHT),milk and dairy,140.56
2023,6,Milk (UHT),milk and dairy,100.0
2023,10,Milk (UHT),milk and dairy,170.0
2023,4,Milk (UHT),milk and dairy,200.0
2023,1,Milk (UHT),milk and dairy,190.0
2021,11,Milk (UHT),milk and dairy,100.0
2021,3,Milk (UHT),milk and dairy,60.0
2023,10,Milk (UHT),milk and dairy,173.34
2022,2,Milk (UHT),milk and dairy,155.38
2021,10,Milk (UHT),milk and dairy,145.0
2024,2,Milk (UHT),milk and dairy,160.0
2021,9,Milk (UHT),milk and dairy,122.5
2023,11,Milk (UHT),milk and dairy,200.0
2023,11,Milk (UHT),milk and dairy,170.42
2024,2,Milk (UHT),milk and dairy,100.0
2024,6,Milk (UHT),milk and dairy,180.0
2021,3,Milk (UHT),milk and dairy,126.28
2021,9,Milk (UHT),milk and dairy,101.12
2021,7,Milk (UHT),milk and dairy,105.0
2021,6,Milk (UHT),milk and dairy,148.24
2021,7,Milk (UHT),milk and dairy,153.64
2021,2,Milk (UHT),milk and dairy,100.0
2021,9,Milk (UHT),milk and dairy,102.24
2023,11,Milk (UHT),milk and dairy,160.0
2021,5,Milk (UHT),milk and dairy,103.82
2021,10,Milk (UHT),milk and dairy,137.5
2021,2,Milk (UHT),milk and dairy,100.42
2021,3,Milk (UHT),milk and dairy,147.64
2023,3,Milk (UHT),milk and dairy,160.0
2022,1,Milk (UHT),milk and dairy,111.0
2024,2,Milk (UHT),milk and dairy,80.0
2021,3,Milk (UHT),milk and dairy,128.82
2023,3,Milk (UHT),milk and dairy,165.0
2021,9,Milk (UHT),milk and dairy,100.62
2021,7,Milk (UHT),milk and dairy,155.3
2021,7,Milk (UHT),milk and dairy,120.0
2021,5,Milk (UHT),milk and dairy,120.0
2023,1,Milk (UHT),milk and dairy,160.0
2021,5,Milk (UHT),milk and dairy,124.7
2021,3,Milk (UHT),milk and dairy,159.04
2023,1,Milk (UHT),milk and dairy,157.5
2021,3,Milk (UHT),milk and dairy,141.04
2021,5,Milk (UHT),milk and dairy,116.12
2024,10,Milk (UHT),milk and dairy,173.34
2023,6,Milk (UHT),milk and dairy,180.0
2021,9,Milk (UHT),milk and dairy,80.0
2023,11,Milk (UHT),milk and dairy,189.1
2020,8,Milk (UHT),milk and dairy,135.0
2024,2,Milk (UHT),milk and dairy,175.0
2024,6,Milk (UHT),milk and dairy,160.0
2021,6,Milk (UHT),milk and dairy,115.0
2024,10,Milk (UHT),milk and dairy,160.0
2021,9,Milk (UHT),milk and dairy,120.0
2021,11,Milk (UHT),milk and dairy,160.0
2021,3,Milk (UHT),milk and dairy,140.88
2021,10,Milk (UHT),milk and dairy,160.0
2021,3,Milk (UHT),milk and dairy,100.08
2024,3,Milk (UHT),milk and dairy,82.78
2021,11,Milk (UHT),milk and dairy,110.0
2022,2,Milk (UHT),milk and dairy,120.96
2021,10,Milk (UHT),milk and dairy,100.58
2021,2,Milk (UHT),milk and dairy,132.5
2021,10,Milk (UHT),milk and dairy,100.76
2021,10,Milk (UHT),milk and dairy,150.66
2024,5,Milk (UHT),milk and dairy,180.0
2023,5,Milk (UHT),milk and dairy,160.0
2024,11,Milk (UHT),milk and dairy,190.0
2021,2,Milk (UHT),milk and dairy,155.0
2024,3,Milk (UHT),milk and dairy,200.0
2024,12,Milk (UHT),milk and dairy,180.0
2022,1,Milk (UHT),milk and dairy,117.5
2023,7,Milk (UHT),milk and dairy,180.0
2022,2,Milk (UHT),milk and dairy,121.54
2021,7,Milk (UHT),milk and dairy,100.0
2023,6,Milk (UHT),milk and dairy,80.0
2021,6,Milk (UHT),milk and dairy,160.0
2022,3,Milk (UHT),milk and dairy,126.66
2021,6,Milk (UHT),milk and dairy,102.26
2023,5,Milk (UHT),milk and dairy,150.0
2022,2,Milk (UHT),milk and dairy,120.0
2024,12,Milk (UHT),milk and dairy,160.0
2023,7,Milk (UHT),milk and dairy,86.62
2021,1,Milk (UHT),milk and dairy,100.0
2021,10,Milk (UHT),milk and dairy,110.0
2021,6,Milk (UHT),milk and dairy,157.08
2024,12,Milk (UHT),milk and dairy,173.34
2021,10,Milk (UHT),milk and dairy,60.0
2024,5,Milk (UHT),milk and dairy,173.34
2022,2,Milk (UHT),milk and dairy,124.24
2021,2,Milk (UHT),milk and dairy,148.76
2023,7,Milk (UHT),milk and dairy,160.0
2021,6,Milk (UHT),milk and dairy,100.84
2021,6,Milk (UHT),milk and dairy,127.56
2021,6,Milk (UHT),milk and dairy,140.0
2021,2,Milk (UHT),milk and dairy,135.0
2022,2,Milk (UHT),milk and dairy,100.0
2021,10,Milk (UHT),milk and dairy,105.0
2024,4,Milk (UHT),milk and dairy,79.24
2024,11,Milk (UHT),milk and dairy,186.66
2021,3,Milk (UHT),milk and dairy,100.0
2021,3,Milk (UHT),milk and dairy,113.34
2024,3,Milk (UHT),milk and dairy,180.0
2021,6,Milk (UHT),milk and dairy,151.76
2021,5,Milk (UHT),milk and dairy,160.0
2021,9,Milk (UHT),milk and dairy,85.42
2021,1,Milk (UHT),milk and dairy,140.0
2021,7,Milk (UHT),milk and dairy,102.86
2021,9,Milk (UHT),milk and dairy,160.0
2021,3,Milk (UHT),milk and dairy,100.9
2024,12,Milk (UHT),milk and dairy,156.66
2022,1,Milk (UHT),milk and dairy,136.0
2021,11,Milk (UHT),milk and dairy,170.0
2023,10,Milk (UHT),milk and dairy,200.0
2021,9,Milk (UHT),milk and dairy,146.66
2023,10,Milk (UHT),milk and dairy,160.0
2022,2,Milk (UHT),milk and dairy,125.38
2021,2,Milk (UHT),milk and dairy,100.28
2021,9,Milk (UHT),milk and dairy,143.34
2021,9,Milk (UHT),milk and dairy,127.5
2021,3,Milk (UHT),milk and dairy,102.5
2024,5,Milk (UHT),milk and dairy,160.0
2023,11,Milk (UHT),milk and dairy,192.72
2024,11,Milk (UHT),milk and dairy,146.66
2022,1,Milk (UHT),milk and dairy,128.76
2024,11,Milk (UHT),milk and dairy,165.0
2021,6,Milk (UHT),milk and dairy,100.0
2024,3,Milk (UHT),milk and dairy,186.66
2024,11,Milk (UHT),milk and dairy,168.0
2021,10,Milk (UHT),milk and dairy,146.66
2021,5,Milk (UHT),milk and dairy,155.56
2024,3,Milk (UHT),milk and dairy,160.0
2021,5,Milk (UHT),milk and dairy,80.0
2021,10,Milk (UHT),milk and dairy,147.5
2024,5,Milk (UHT),milk and dairy,195.0
2021,3,Milk (UHT),milk and dairy,102.0
2021,10,Milk (UHT),milk and dairy,100.0
2022,1,Milk (UHT),milk and dairy,128.0
2024,11,Milk (UHT),milk and dairy,176.0
2021,11,Milk (UHT),milk and dairy,120.0
2021,10,Milk (UHT),milk and dairy,106.66
2023,7,Milk (UHT),milk and dairy,200.0
2021,5,Milk (UHT),milk and dairy,140.0
2021,7,Milk (UHT),milk and dairy,148.24
2021,12,Milk (UHT),milk and dairy,160.0
2023,1,Milk (UHT),milk and dairy,167.5
2022,2,Milk (UHT),milk and dairy,143.84
2021,8,Milk (UHT),milk and dairy,159.54
2024,8,Milk (UHT),milk and dairy,160.0
2021,8,Milk (UHT),milk and dairy,145.0
2021,4,Milk (UHT),milk and dairy,149.22
2021,12,Milk (UHT),milk and dairy,120.0
2023,2,Milk (UHT),milk and dairy,173.76
2021,4,Milk (UHT),milk and dairy,140.56
2021,3,Milk (UHT),milk and dairy,160.0
2021,12,Milk (UHT),milk and dairy,130.0
2021,8,Milk (UHT),milk and dairy,100.62
2021,12,Milk (UHT),milk and dairy,110.0
2022,1,Milk (UHT),milk and dairy,120.0
2023,2,Milk (UHT),milk and dairy,82.52
2021,12,Milk (UHT),milk and dairy,105.0
2023,12,Milk (UHT),milk and dairy,166.0
2021,8,Milk (UHT),milk and dairy,154.0
2021,4,Milk (UHT),milk and dairy,108.34
2024,1,Milk (UHT),milk and dairy,100.0
2023,2,Milk (UHT),milk and dairy,161.12
2023,2,Milk (UHT),milk and dairy,175.56
2021,8,Milk (UHT),milk and dairy,147.28
2021,12,Milk (UHT),milk and dairy,115.96
2021,8,Milk (UHT),milk and dairy,155.22
2021,4,Milk (UHT),milk and dairy,158.66
2023,12,Milk (UHT),milk and dairy,174.0
2024,1,Milk (UHT),milk and dairy,200.0
2021,8,Milk (UHT),milk and dairy,150.46
2021,12,Milk (UHT),milk and dairy,102.5
2021,8,Milk (UHT),milk and dairy,102.04
2024,7,Milk (UHT),milk and dairy,146.66
2021,4,Milk (UHT),milk and dairy,103.04
2023,3,Milk (UHT),milk and dairy,77.48
2024,9,Milk (UHT),milk and dairy,190.0
2021,4,Milk (UHT),milk and dairy,100.0
2024,7,Milk (UHT),milk and dairy,160.0
2024,1,Milk (UHT),milk and dairy,170.0
2023,12,Milk (UHT),milk and dairy,81.94
2021,4,Milk (UHT),milk and dairy,102.82
2021,5,Milk (UHT),milk and dairy,100.0
2021,12,Milk (UHT),milk and dairy,156.66
2021,11,Milk (UHT),milk and dairy,145.0
2021,8,Milk (UHT),milk and dairy,102.0
2024,1,Milk (UHT),milk and dairy,87.16
2023,2,Milk (UHT),milk and dairy,186.66
2021,4,Milk (UHT),milk and dairy,160.0
2021,8,Milk (UHT),milk and dairy,96.98
2024,7,Milk (UHT),milk and dairy,140.0
2024,9,Milk (UHT),milk and dairy,200.0
2023,2,Milk (UHT),milk and dairy,160.0
2021,4,Milk (UHT),milk and dairy,147.34
2024,9,Milk (UHT),milk and dairy,180.0
2021,8,Milk (UHT),milk and dairy,150.0
2024,8,Milk (UHT),milk and dairy,140.0
2021,8,Milk (UHT),milk and dairy,154.58
2021,4,Milk (UHT),milk and dairy,115.0
2024,1,Milk (UHT),milk and dairy,160.0
2024,8,Milk (UHT),milk and dairy,166.66
2024,8,Milk (UHT),milk and dairy,200.0
2021,9,Milk (UHT),milk and dairy,100.0
2024,9,Milk (UHT),milk and dairy,160.0
2024,8,Milk (UHT),milk and dairy,153.34
2024,1,Milk (UHT),milk and dairy,155.0
2021,12,Milk (UHT),milk and dairy,140.0
2024,2,Milk (UHT),milk and dairy,140.0
2021,8,Milk (UHT),milk and dairy,85.92
2021,4,Milk (UHT),milk and dairy,119.24
2021,8,Milk (UHT),milk and dairy,102.5
2023,12,Milk (UHT),milk and dairy,186.34
2021,8,Milk (UHT),milk and dairy,100.0
2021,12,Milk (UHT),milk and dairy,125.0
2021,4,Milk (UHT),milk and dairy,146.66
2021,8,Milk (UHT),milk and dairy,103.34
2021,12,Milk (UHT),milk and dairy,100.0
2023,12,Milk (UHT),milk and dairy,200.0
2023,12,Milk (UHT),milk and dairy,170.58
2022,1,Milk (UHT),milk and dairy,100.0
2021,4,Milk (UHT),milk and dairy,103.14
2024,11,"Milk (camel, fresh)",milk and dairy,280.0
2023,11,"Milk (camel, fresh)",milk and dairy,200.0
2021,8,"Milk (camel, fresh)",milk and dairy,70.0
2021,4,"Milk (camel, fresh)",milk and dairy,70.0
2021,3,"Milk (camel, fresh)",milk and dairy,160.0
2023,12,"Milk (camel, fresh)",milk and dairy,200.0
2023,4,"Milk (camel, fresh)",milk and dairy,222.22
2021,12,"Milk (camel, fresh)",milk and dairy,60.0
2022,1,"Milk (camel, fresh)",milk and dairy,120.0
2021,4,"Milk (camel, fresh)",milk and dairy,150.0
2021,11,"Milk (camel, fresh)",milk and dairy,120.0
2021,3,"Milk (camel, fresh)",milk and dairy,57.5
2024,11,"Milk (camel, fresh)",milk and dairy,200.0
2023,10,"Milk (camel, fresh)",milk and dairy,200.0
2021,9,"Milk (camel, fresh)",milk and dairy,100.0
2021,7,"Milk (camel, fresh)",milk and dairy,60.0
2024,3,"Milk (camel, fresh)",milk and dairy,200.0
2021,7,"Milk (camel, fresh)",milk and dairy,200.0
2021,9,"Milk (camel, fresh)",milk and dairy,200.0
2024,6,"Milk (camel, fresh)",milk and dairy,200.0
2021,10,"Milk (camel, fresh)",milk and dairy,100.0
2021,7,"Milk (camel, fresh)",milk and dairy,80.0
2024,9,"Milk (camel, fresh)",milk and dairy,200.0
2023,2,"Milk (camel, fresh)",milk and dairy,200.0
2021,12,"Milk (camel, fresh)",milk and dairy,65.0
2021,11,"Milk (camel, fresh)",milk and dairy,110.0
2022,2,"Milk (camel, fresh)",milk and dairy,120.0
2024,7,"Milk (camel, fresh)",milk and dairy,185.0
2023,7,"Milk (camel, fresh)",milk and dairy,200.0
2021,6,"Milk (camel, fresh)",milk and dairy,100.0
2021,2,"Milk (camel, fresh)",milk and dairy,120.0
2022,1,"Milk (camel, fresh)",milk and dairy,65.0
2021,2,"Milk (camel, fresh)",milk and dairy,60.0
2023,3,"Milk (camel, fresh)",milk and dairy,200.53
2022,2,"Milk (camel, fresh)",milk and dairy,80.0
2021,8,"Milk (camel, fresh)",milk and dairy,80.0
2024,10,"Milk (camel, fresh)",milk and dairy,200.0
2024,4,"Milk (camel, fresh)",milk and dairy,200.0
2021,6,"Milk (camel, fresh)",milk and dairy,200.0
2021,1,"Milk (camel, fresh)",milk and dairy,100.0
2024,12,"Milk (camel, fresh)",milk and dairy,200.0
2021,8,"Milk (camel, fresh)",milk and dairy,200.0
2021,3,"Milk (camel, fresh)",milk and dairy,150.0
2024,8,"Milk (camel, fresh)",milk and dairy,193.55
2021,8,"Milk (camel, fresh)",milk and dairy,60.0
2021,8,"Milk (camel, fresh)",milk and dairy,100.0
2022,3,"Milk (camel, fresh)",milk and dairy,120.0
2021,4,"Milk (camel, fresh)",milk and dairy,65.0
2021,10,"Milk (camel, fresh)",milk and dairy,60.0
2024,5,"Milk (camel, fresh)",milk and dairy,200.0
2021,5,"Milk (camel, fresh)",milk and dairy,200.0
2021,3,"Milk (camel, fresh)",milk and dairy,70.0
2021,5,"Milk (camel, fresh)",milk and dairy,65.0
2024,12,"Milk (camel, fresh)",milk and dairy,280.0
2021,5,"Milk (camel, fresh)",milk and dairy,80.0
2021,9,"Milk (camel, fresh)",milk and dairy,61.67
2021,8,"Milk (camel, fresh)",milk and dairy,58.54
2021,1,"Milk (cow, fresh)",milk and dairy,80.0
2024,2,"Milk (cow, fresh)",milk and dairy,200.0
2021,2,"Milk (cow, fresh)",milk and dairy,60.0
2022,1,"Milk (cow, fresh)",milk and dairy,150.0
2021,8,"Milk (cow, fresh)",milk and dairy,100.0
2021,4,"Milk (cow, fresh)",milk and dairy,80.0
2021,10,"Milk (cow, fresh)",milk and dairy,50.0
2024,4,"Milk (cow, fresh)",milk and dairy,195.0
2021,4,"Milk (cow, fresh)",milk and dairy,70.0
2021,4,"Milk (cow, fresh)",milk and dairy,100.0
2024,1,"Milk (cow, fresh)",milk and dairy,179.41
2022,1,"Milk (cow, fresh)",milk and dairy,100.0
2021,2,"Milk (cow, fresh)",milk and dairy,55.0
2021,4,"Milk (cow, fresh)",milk and dairy,50.0
2018,6,"Milk (cow, pasteurized)",milk and dairy,88.0
2019,7,"Milk (cow, pasteurized)",milk and dairy,90.0
2019,4,"Milk (cow, pasteurized)",milk and dairy,88.0
2019,2,"Milk (cow, pasteurized)",milk and dairy,88.0
2014,11,"Milk (cow, pasteurized)",milk and dairy,90.0
2017,10,"Milk (cow, pasteurized)",milk and dairy,96.0
2017,11,"Milk (cow, pasteurized)",milk and dairy,94.66
2020,5,"Milk (cow, pasteurized)",milk and dairy,86.0
2014,4,"Milk (cow, pasteurized)",milk and dairy,90.0
2014,12,"Milk (cow, pasteurized)",milk and dairy,86.0
2017,1,"Milk (cow, pasteurized)",milk and dairy,98.0
2015,11,"Milk (cow, pasteurized)",milk and dairy,100.0
2017,5,"Milk (cow, pasteurized)",milk and dairy,100.0
2016,8,"Milk (cow, pasteurized)",milk and dairy,106.0
2018,12,"Milk (cow, pasteurized)",milk and dairy,88.0
2015,2,"Milk (cow, pasteurized)",milk and dairy,86.0
2018,1,"Milk (cow, pasteurized)",milk and dairy,92.66
2020,12,"Milk (cow, pasteurized)",milk and dairy,96.7
2014,1,"Milk (cow, pasteurized)",milk and dairy,90.0
2014,10,"Milk (cow, pasteurized)",milk and dairy,97.7
2019,6,"Milk (cow, pasteurized)",milk and dairy,88.0
2020,9,"Milk (cow, pasteurized)",milk and dairy,87.9
2014,7,"Milk (cow, pasteurized)",milk and dairy,86.0
2017,12,"Milk (cow, pasteurized)",milk and dairy,93.5
2019,11,"Milk (cow, pasteurized)",milk and dairy,90.0
2015,9,"Milk (cow, pasteurized)",milk and dairy,100.0
2016,12,"Milk (cow, pasteurized)",milk and dairy,98.0
2017,4,"Milk (cow, pasteurized)",milk and dairy,110.0
2015,7,"Milk (cow, pasteurized)",milk and dairy,100.0
2016,7,"Milk (cow, pasteurized)",milk and dairy,104.0
2016,1,"Milk (cow, pasteurized)",milk and dairy,96.0
2016,3,"Milk (cow, pasteurized)",milk and dairy,96.0
2019,9,"Milk (cow, pasteurized)",milk and dairy,88.0
2016,11,"Milk (cow, pasteurized)",milk and dairy,96.0
2019,1,"Milk (cow, pasteurized)",milk and dairy,88.0
2014,6,"Milk (cow, pasteurized)",milk and dairy,87.26
2016,10,"Milk (cow, pasteurized)",milk and dairy,96.0
2018,4,"Milk (cow, pasteurized)",milk and dairy,90.0
2018,2,"Milk (cow, pasteurized)",milk and dairy,92.0
2015,8,"Milk (cow, pasteurized)",milk and dairy,110.0
2016,2,"Milk (cow, pasteurized)",milk and dairy,90.0
2020,7,"Milk (cow, pasteurized)",milk and dairy,86.0
2018,5,"Milk (cow, pasteurized)",milk and dairy,90.0
2017,9,"Milk (cow, pasteurized)",milk and dairy,96.0
2015,1,"Milk (cow, pasteurized)",milk and dairy,86.0
2020,11,"Milk (cow, pasteurized)",milk and dairy,86.78
2020,1,"Milk (cow, pasteurized)",milk and dairy,90.0
2019,3,"Milk (cow, pasteurized)",milk and dairy,88.0
2019,12,"Milk (cow, pasteurized)",milk and dairy,90.0
2020,8,"Milk (cow, pasteurized)",milk and dairy,105.54
2014,9,"Milk (cow, pasteurized)",milk and dairy,91.5
2015,6,"Milk (cow, pasteurized)",milk and dairy,90.0
2015,3,"Milk (cow, pasteurized)",milk and dairy,90.0
2020,2,"Milk (cow, pasteurized)",milk and dairy,90.0
2018,3,"Milk (cow, pasteurized)",milk and dairy,90.0
2019,10,"Milk (cow, pasteurized)",milk and dairy,88.0
2021,7,Millet (finger),cereals and tubers,133.3
2021,9,Millet (finger),cereals and tubers,91.86
2021,3,Millet (finger),cereals and tubers,55.6
2021,7,Millet (finger),cereals and tubers,82.5
2021,10,Millet (finger),cereals and tubers,120.0
2021,3,Millet (finger),cereals and tubers,71.67
2021,10,Millet (finger),cereals and tubers,95.73
2021,11,Millet (finger),cereals and tubers,133.3
2021,3,Millet (finger),cereals and tubers,44.02
2021,9,Millet (finger),cereals and tubers,112.09
2021,8,Millet (finger),cereals and tubers,108.0
2021,8,Millet (finger),cereals and tubers,70.0
2021,9,Millet (finger),cereals and tubers,80.0
2021,5,Millet (finger),cereals and tubers,85.0
2021,1,Millet (finger),cereals and tubers,89.46
2021,2,Millet (finger),cereals and tubers,100.0
2021,11,Millet (finger),cereals and tubers,78.0
2021,10,Millet (finger),cereals and tubers,90.0
2021,1,Millet (finger),cereals and tubers,70.0
2021,11,Millet (finger),cereals and tubers,80.0
2021,9,Millet (finger),cereals and tubers,90.0
2021,5,Millet (finger),cereals and tubers,81.26
2021,11,Millet (finger),cereals and tubers,100.0
2021,6,Millet (finger),cereals and tubers,77.5
2021,8,Millet (finger),cereals and tubers,80.0
2021,5,Millet (finger),cereals and tubers,113.32
2021,5,Millet (finger),cereals and tubers,40.0
2021,3,Millet (finger),cereals and tubers,40.0
2021,10,Millet (finger),cereals and tubers,70.0
2021,10,Millet (finger),cereals and tubers,98.12
2021,8,Millet (finger),cereals and tubers,85.0
2021,6,Millet (finger),cereals and tubers,122.28
2021,5,Millet (finger),cereals and tubers,50.0
2021,6,Millet (finger),cereals and tubers,92.6
2021,3,Millet (finger),cereals and tubers,119.97
2021,6,Millet (finger),cereals and tubers,101.56
2021,6,Millet (finger),cereals and tubers,60.0
2021,10,Millet (finger),cereals and tubers,80.0
2021,11,Millet (finger),cereals and tubers,118.3
2021,2,Millet (finger),cereals and tubers,72.92
2021,8,Millet (finger),cereals and tubers,133.3
2021,5,Millet (finger),cereals and tubers,90.0
2021,6,Millet (finger),cereals and tubers,78.16
2021,10,Millet (finger),cereals and tubers,97.2
2021,2,Millet (finger),cereals and tubers,70.0
2021,6,Millet (finger),cereals and tubers,129.74
2021,6,Oil (vegetable),oil and fats,209.69
2021,11,Oil (vegetable),oil and fats,225.45
2023,5,Oil (vegetable),oil and fats,275.0
2021,10,Oil (vegetable),oil and fats,227.38
2021,10,Oil (vegetable),oil and fats,218.31
2021,10,Oil (vegetable),oil and fats,200.0
2021,5,Oil (vegetable),oil and fats,198.87
2021,8,Oil (vegetable),oil and fats,207.78
2021,2,Oil (vegetable),oil and fats,231.25
2021,2,Oil (vegetable),oil and fats,190.83
2023,1,Oil (vegetable),oil and fats,253.75
2021,4,Oil (vegetable),oil and fats,208.29
2022,2,Oil (vegetable),oil and fats,251.92
2023,6,Oil (vegetable),oil and fats,259.76
2023,6,Oil (vegetable),oil and fats,250.0
2021,6,Oil (vegetable),oil and fats,208.42
2021,6,Oil (vegetable),oil and fats,217.25
